NAME,RACE,AGE,SEX,CRIME,METHOD,DAY,MONTH,YEAR,STATE
JUAREQUE  REFUGIO,Hispanic,,M,Rape,Hanging,11,6,1909,TX
JUAREZ MANUEL,Native Amer.,,M,Murder,Hanging,10,5,1867,CA
JUBEART JOHN,White,68,M,Counterfeiting,Hanging,6,9,1769,NY
JUDE HENRY,Native Amer.,,M,unknown,Hanging,,,1750,MA
JUDGE HENRY,White,,M,Murder,Hanging,5,5,1904,TN
JUDGE JUNIUS,Black,25,M,Murder,Electrocution,12,7,1946,SC
JUDITH (HARRISON),Black,,F,Poisoning,Hanging,26,6,1772,VA
JUDY (WARE),Black,,F,Murder,Hanging,26,10,1827,VA
JUDY STEVEN,White,24,M,Rape - Murder,Electrocution,9,3,1981,IN
JUGGER OCIE,Black,27,M,Rape,Electrocution,11,7,1952,LA
JUGIGO SUBIHICK,Asian - Pacific Is,35,M,Murder,Electrocution,7,7,1891,NY
JUKICH STANKO,White,29,M,Murder,Gas,21,5,1926,NV
JULIAN (QUINCY),Native Amer.,,M,Murder,Hanging,22,3,1733,MA
JULIANO JOSEPH,White,35,M,Robbery - Murder,Electrocution,18,11,1927,NJ
JULIANO NICK,White,28,M,Robbery - Murder,Electrocution,18,11,1927,NJ
JULIANO WILLIAM,White,,M,Robbery - Murder,Electrocution,7,3,1927,PA
JULIUS,Black,,M,Arson,Hanging,,,1837,TN
JULIUS (BOULDIN),Black,,M,Murder,Hanging,28,5,1856,VA
JULIUS (FORREST),Black,,M,Slave Revolt,Hanging,26,7,1822,SC
JULIUS ARTHUR,Black,43,M,Rape - Murder,Electrocution,17,11,1989,AL
JULIUS HERBERT,Black,,M,Murder,Hanging,5,3,1926,AL
JULY MAOMI,Native Amer.,,M,Murder,Hanging,1,7,1896,AR
JUMP JOSEPH,unknown,,M,Murder,Hanging,23,7,1886,MO
JUMP SHELBY,unknown,,M,Murder,Hanging,,,1829,MD
JUNE (JONES),Black,,F,Murder,Hanging,13,7,1860,AL
JUNG JOW,Asian - Pacific Is,,M,Murder,Hanging,10,3,1908,PA
JUNG SAM,Asian - Pacific Is,35,M,Murder,Hanging,3,8,1923,CA
JUNG WILLIAM,White,45,M,Murder,Hanging,2,2,1855,LA
JUNIOR BERT,Black,,M,Rape,Electrocution,25,7,1947,SC
JUNKINS JOHN,Black,24,M,Robbery - Murder,Hanging,29,7,1910,IA
JUPITER,Black,,M,Theft,Hanging,,3,1744,LA
JUPITER PAGE,Black,46,M,Murder,Hanging,2,2,1934,MD
JURKO JOHN,White,,M,Murder,Hanging,9,7,1926,ID
JUSTICE CHARLES,White,42,M,Robbery - Murder,Electrocution,27,10,1911,OH
JUSTICE GRADY,Black,29,M,Rape,Electrocution,26,7,1957,GA
JUSTICE TILLMAN,White,35,M,Murder,Hanging,19,11,1887,GA
JUSTUS BUDDY EARL,White,38,M,Rape - Murder,Electrocution,13,12,1990,VA
KA NO SKE SKI,Native Amer.,,M,Murder,Hanging,,10,1845,AR
KACEL VINCENTE,Asian - Pacific Is,32,M,Murder,Hanging,2,3,1929,HI
KAELKOMPTE,Native Amer.,,M,Murder,Hanging,15,2,1673,NY
KAH DAS LA,Native Amer.,,M,Murder,Hanging,6,12,1889,AZ
KAHANLIKO,Asian - Pacific Is,,M,Murder,Hanging,5,4,1867,HI
KAHKOSKA EDWARD,White,21,M,Murder,Electrocution,6,3,1947,NY
KAHL LESTER,White,24,M,Murder,Hanging,22,12,1924,IL
KAISER CHARLES,Native Amer.,,M,Murder,Hanging,21,5,1909,NV
KALE AVERY,White,19,M,Murder,Hanging,19,10,1899,NC
KALIJAH SEABORN,Native Amer.,,M,Murder,Hanging,7,10,1887,AR
KALINOWSKI ALEXANDER,White,50,M,Murder,Electrocution,9,8,1928,NY
KALLAS THOMAS,White,58,M,Murder,Electrocution,29,3,1949,IN
KAMAUNU PAULO,Asian - Pacific Is,29,M,Robbery - Murder,Hanging,19,6,1896,CA
KAMENISKI JOSEPH,White,20,M,Murder,Electrocution,30,7,1928,PA
KAMINSKI ALEXANDER,White,25,M,Murder,Electrocution,19,2,1935,MA
KAMM JOHN,White,,M,Murder,Hanging,14,11,1856,PA
KAMMERER JOHN,White,38,M,Murder,Hanging,13,2,1925,IL
KAMPF FELIX,White,,M,Murder,Hanging,7,3,1890,WV
KANAGAWA,Asian - Pacific Is,24,M,Murder,Hanging,3,2,1910,HI
KANE JAMES,White,,M,Murder,Hanging,7,7,1885,PA
KANE JOSEPH,White,21,M,Murder,Electrocution,9,1,1925,OH
KANE ROBERT,White,28,M,Murder,Electrocution,26,2,1915,NY
KANG YONG BAK,Asian - Pacific Is,,M,Murder,Hanging,23,5,1906,HI
KANKOWSKI MARTIN,White,,M,Robbery - Murder,Hanging,6,1,1882,NJ
KAPEA,Asian - Pacific Is,20,M,Murder,Hanging,11,4,1898,HI
KARAFFA JOHN,White,,M,Murder,Hanging,25,3,1909,PA
KARAYIANS JOHN,White,33,M,Murder,Electrocution,8,12,1923,OH
KARMINSKY HARMAN,White,,M,Murder,Hanging,17,10,1862,AL
KARNES ALBERT,White,24,M,Robbery - Murder,Gas,30,1,1953,OR
KASI MIR AIMAL,Other,38,M,Murder,Injection,14,11,2002,VA
KASPRZCAD ALEX,White,39,M,Murder,Electrocution,20,4,1933,NY
KASTER STANLEY,White,36,M,Robbery - Murder,Hanging,29,12,1944,IA
KAT KOO,Native Amer.,,M,Murder,Hanging,5,5,1879,OR
KAT-AT-CHA,Native Amer.,,M,Murder,Hanging,28,3,1882,OR
KATOFF LEWIS,White,27,M,Robbery - Murder,Electrocution,22,7,1932,NY
KATONKA STEPHEN,White,,M,Robbery - Murder,Hanging,20,10,1922,NM
KAUFFMAN PAUL,White,34,M,Rape - Murder,Hanging,29,6,1934,MO
KAURAWSKAS JOHN,White,36,M,Murder,Hanging,27,5,1921,CT
KAVANAUGH SANDY,White,61,M,Murder,Hanging,20,1,1864,VT
KEARNEY,unknown,,M,Rape - Murder,Hanging,18,7,1888,NJ
KEARNEY DENNIS,unknown,,M,Housebreaking - Burglary ,Hanging,,,1785,NY
KEARNEY PAT,White,32,M,Robbery - Murder,Electrocution,21,2,1919,KY
KEASE JOHN,White,,M,Murder - Burglary,Hanging,,,1787,NJ
KEATON GEORGE,Black,,M,Murder,Electrocution,21,9,1934,NC
KEATON JAMES,Black,22,M,Robbery - Murder,Hanging,25,5,1934,MS
KEE HENRY,Black,42,M,Murder,Hanging,20,12,1911,SC
KEEFER GEORGE,White,,M,Robbery - Murder,Hanging,3,5,1855,IN
KEELER EDGAR,Black,38,M,Robbery - Murder,Gas,27,1,1956,MS
KEELER JOHN,White,,M,Murder,Hanging,15,1,1914,PA
KEELING ERNEST,White,26,M,Robbery - Murder,Gas,2,3,1945,CA
KEEN MOSES,White,,M,Murder,Hanging,31,12,1841,KY
KEEN ROSAN,Black,16,F,Murder,Hanging,26,4,1844,NJ
KEEN WILLIAM,White,,M,Robbery - Murder,Hanging,27,2,1874,FL
KEENAN JOSEPH,Black,,M,Robbery - Murder,Hanging,27,2,1903,SC
KEENER JACOB,White,,M,Murder,Hanging,1,11,1867,AL
KEENEY MARTIN,White,49,M,Murder,Electrocution,11,3,1932,OK
KEFFER JAMES,White,,M,Robbery - Murder,Hanging,25,9,1903,WY
KEHOE JOHN,White,,M,Conspiracy  to Murder,Hanging,18,12,1878,PA
KEHOE JOHN,White,,M,Murder,Electrocution,1,12,1944,MS
KEILING EDWARD,White,33,M,Espionage,Electrocution,8,8,1942,DC
KEIPER WESTON,White,,M,Robbery - Murder,Hanging,28,1,1902,PA
KEITH DANIEL,White,32,M,Rape - Murder,Hanging,17,12,1880,NC
KEITH JOE,Black,29,M,Murder,Electrocution,21,7,1950,AL
KEITH JOSEPH,White,40,M,Murder,Hanging,15,11,1901,IN
KEITH LEROY,Black,52,M,Robbery - Murder,Electrocution,23,7,1959,NY
KEITH VINCENT,Black,,M,Robbery - Murder,Hanging,16,5,1901,AL
KEKETAMAPE,Native Amer.,,M,Murder,Hanging,15,2,1673,NY
KELLER JAMES,White,,M,Robbery - Murder,Hanging,20,1,1933,MO
KELLER RICHARD,White,30,M,Murder,Electrocution,1,7,1936,OH
KELLER RUFUS,White,,M,Rape - Murder,Electrocution,11,7,1949,PA
KELLEY CLARENCE,White,23,M,Robbery - Murder,Hanging,11,5,1928,CA
KELLEY ELLSWORTH,White,,M,Murder,Hanging,20,4,1928,OR
KELLEY HERMAN,Black,23,M,Attempted Rape,Electrocution,8,8,1913,SC
KELLEY J. C.,White,30,M,Robbery - Murder,Electrocution,13,11,1925,AR
KELLEY JAMES,Black,,M,Robbery - Murder,Hanging,4,1,1901,SC
KELLEY JOHN,White,21,M,Robbery - Murder,Electrocution,22,4,1948,TN
KELLEY JOHN,Black,,M,Rape,Hanging,29,8,1884,AL
KELLEY LEROY,Black,33,M,Murder,Electrocution,15,3,1938,TX
KELLEY LEVI,White,,M,Murder,Hanging,28,12,1827,NY
KELLEY THOMAS,White,,M,Murder,Hanging,16,12,1752,PA
KELLEY WILLIAM,Black,,M,Murder,Hanging,13,12,1901,AR
KELLOGG J. B.,Black,,M,Murder,Hanging,19,11,1909,GA
KELLOGG JOHN,Black,21,M,Robbery - Murder,Hanging,18,9,1936,CA
KELLUM ELIJAH,White,,M,Desertion,Hanging,22,4,1864,NC
KELLY  IRA,White,38,M,Rape,Electrocution,18,1,1934,TX
KELLY BILL,unknown,,M,unknown,Hanging,9,5,1874,TN
KELLY CARL,Black,34,M,Kidnapping - Murder - Robbery,Injection,20,8,1993,TX
KELLY CHARLES,White,21,M,Robbery - Murder,Hanging,6,9,1962,IA
KELLY CHARLES,Black,,M,Murder,Hanging,13,5,1904,AL
KELLY DANIEL,White,,M,Murder,Hanging,28,3,1884,AZ
KELLY EDMOND,Black,28,M,Robbery - Murder,Electrocution,21,2,1930,GA
KELLY EDWARD,White,,M,Conspiracy  to Murder,Hanging,21,6,1877,PA
KELLY EDWARD,White,53,M,Murder,Electrocution,30,10,1952,NY
KELLY EUGENE,Black,,M,Murder,Hanging,6,8,1875,AL
KELLY FRANK,Black,40,M,Robbery - Murder,Electrocution,27,8,1920,NY
KELLY GEORGE,unknown,,M,Murder,Hanging,24,3,1897,MS
KELLY JAMES,White,44,M,Murder,Hanging,30,7,1858,NY
KELLY JOHN,White,,M,Robbery - Murder,Hanging,,,1847,NY
KELLY JOHN,White,48,M,Murder,Hanging,10,7,1889,NY
KELLY MATTHEW,Black,37,M,Murder,Electrocution,28,9,1911,KY
KELLY MOSES,White,,M,Robbery - Murder,Hanging,28,10,1853,KY
KELLY ROBERT,White,,M,Robbery - Murder,Hanging,28,10,1853,KY
KELLY WILLIAM,Black,,M,Murder,Electrocution,26,2,1940,PA
KELLY WILLIAM,White,30,M,Robbery - Murder,Gas,22,6,1934,CO
KELLY WILLIAM,White,25,M,Murder,Hanging,27,6,1856,CA
KELS ALEX,White,39,M,Murder,Hanging,4,1,1924,CA
KELSO SILAS,White,25,M,Murder,Gas,25,5,1945,CA
KEMMLER WILLIAM,White,30,M,Murder,Electrocution,6,8,1890,NY
KEMP JOSEPH,White,25,M,Murder,Hanging,3,10,1879,AR
KENDALL,White,,F,Witchcraft,Hanging,,,1651,MA
KENDALL GEORGE,White,,M,Espionage,Shot,,,1608,VA
KENDALL WILLIAM,White,,M,Murder,Hanging,18,4,1851,OR
KENDRICK JAMES,White,30,M,Murder,Gas,3,11,1961,CA
KENNARD HENRY,Black,,M,Rape,Hanging,,,1861,MD
KENNEDY EDWARD DEAN,Black,48,M,Murder,Electrocution,21,7,1992,FL
KENNEDY JOE,Black,33,M,Murder,Electrocution,17,3,1939,AL
KENNEDY JOHN,White,25,M,Robbery - Murder,Hanging,,,1868,NY
KENNEDY JOHN,White,41,M,Murder,Hanging,27,7,1866,IL
KENNEDY JOHN,Black,28,M,Murder,Electrocution,2,8,1899,NY
KENNEDY LEWIS,Black,,M,Rape - Murder,Hanging,1,7,1870,VA
KENNEDY MARY,unknown,,F,Murder,Hanging,24,12,1768,PA
KENNEDY PATRICK,White,,M,Murder,Hanging,,1,1857,LA
KENNEDY PATRICK,White,,M,Rape,Hanging,2,5,1772,PA
KENNEDY VICTOR,Black,37,M,Rape - Murder,Electrocution,6,8,1999,AL
KENNEDY WALTER,White,18,M,Robbery - Murder,Electrocution,21,1,1936,TN
KENNISON PHILIP,unknown,,M,Housebreaking - Burglary,Hanging,13,9,1738,MA
KENNY GEORGE,Black,19,M,Murder,Hanging,18,1,1908,SC
KENNY WILLIAM,unknown,,M,Robbery,Hanging,,,1789,NY
KENSINGER JOHN,White,29,M,Robbery - Murder,Electrocution,26,5,1954,VA
KENT ELROY,White,35,M,Robbery - Murder,Hanging,5,7,1912,VT
KENT ISAAC,White,,M,Desertion,Shot,4,6,1814,NY
KENTON ALVIN,White,23,M,Rape,Hanging,15,3,1940,MD
KENYON ROBERT,White,24,M,Kidnapping - Murder,Gas,28,4,1939,MO
KERNAGHAN JOHN,White,,M,Murder,Hanging,23,9,1887,CA
KERR FRED,White,,M,Robbery - Murder,Electrocution,6,11,1922,PA
KERR GEORGE,White,,M,Murder,Hanging,20,12,1751,VA
KERRY MARGARET,White,,F,Slave Revolt,Hanging,12,6,1741,NY
KERSEY GEORGE,White,27,M,Robbery - Murder,Electrocution,21,11,1950,GA
KERZEE GENERAL,Black,57,M,Murder,Electrocution,10,8,1949,TX
KESSELL ALBERT,White,29,M,Murder,Gas,2,12,1938,CA
KETAUKA,Native Amer.,,M,Murder,Hanging,27,12,1821,MI
KETCHUM THOMAS,White,35,M,Murder,Hanging,25,4,1901,NM
KEWAUBIS,Native Amer.,,M,Murder,Hanging,27,12,1821,MI
KEY CHARLES,White,38,M,Robbery - Murder,Hanging,13,9,1895,TX
KEY EUGENE,Black,25,M,Murder,Electrocution,25,8,1933,GA
KEY PAUL,Black,,M,Rape,Hanging,5,10,1889,VA
KEZIAH JOHN,Black,,M,Murder,Hanging,4,6,1903,LA
KHAY-TAU-HOON-KA,Native Amer.,,M,Accessory to Murder,Hanging,26,12,1862,MN
KIAH (SIMS),Black,,M,Murder,Hanging,26,2,1830,SC
KIASUMPKIN,Native Amer.,,M,Murder,Hanging,2,6,1850,OR
KIDD FRED,Black,,M,Murder,Hanging,3,1,1890,AL
KIEFER RICHARD,White,37,M,Murder,Electrocution,15,6,1961,IN
KIER CARL,Black,25,M,Murder - Rape - Robbery,Gas,24,6,1959,MD
KIERCHNER MICHAEL,White,,M,Murder,Hanging,24,11,1865,NY
KILE (SHERRY),Black,,M,Murder,Hanging,20,6,1775,NJ
KILGORE BRUCE,Black,38,M,Kidnapping - Murder,Injection,16,6,1999,MO
KILGORE JOHN,White,23,M,Murder,Hanging,5,3,1880,MO
KILGORE LOUIS,Black,,M,Murder,Hanging,21,5,1886,NC
KILLDUCK JOHN,Native Amer.,,M,Murder,Hanging,14,7,1819,IL
KILPATRICK JOHN,Black,26,M,Robbery - Murder,Electrocution,5,2,1910,OH
KILPATRICK ROBERT,White,,M,Murder,Hanging,25,8,1903,PA
KIMBALL EARL,White,21,M,Murder,Hanging,22,5,1936,CA
KIMBALL LAWSON,White,31,M,Robbery - Murder,Hanging,14,4,1873,TX
KIMBROUGH ELIJAH,White,,M,Murder,Hanging,5,11,1830,NC
KIMBROUGH JERRY,Black,,M,Rape,Hanging,22,12,1902,VA
KINARD WILL,Black,39,M,Murder,Electrocution,3,2,1939,DC
KINCHEN (SULLIVAN),Black,,M,Murder,Hanging,8,6,1821,TN
KINDLON THOMAS,White,21,M,Murder,Electrocution,7,6,1923,NY
KINDRED PETER,White,22,M,Murder,Hanging,7,6,1899,MO
KING (GOOCH),Black,,M,Murder,Hanging,12,5,1848,VA
KING ALEX,Black,46,M,Murder,Hanging,16,7,1911,IL
KING ALLIGOOD,Black,,M,Rape - Murder,Gas,26,4,1946,NC
KING ANTONY,White,,M,Murder,Hanging,11,1,1828,SC
KING BYRON,White,28,M,Robbery - Murder,Gas,4,11,1938,MO
KING CALVIN,Black,48,M,Robbery - Murder,Injection,25,9,2002,TX
KING CHARLES,Black,19,M,Robbery - Murder,Electrocution,19,11,1954,GA
KING CHARLES,White,39,M,Murder,Electrocution,30,4,1931,OH
KING CLARENCE,White,26,M,Murder,Hanging,4,12,1931,CA
KING DANNY LEE,White,,M,Robbery - Murder,Injection,23,7,1998,VA
KING DAVID,Black,,M,Robbery - Murder,Electrocution,8,1,1932,SC
KING E. L. M.,White,,M,Robbery - Murder,Hanging,12,12,1865,CA
KING ED,Black,,M,Murder,Electrocution,12,12,1913,AR
KING HENRY,White,31,M,Murder,Hanging,4,11,1881,NY
KING HUGH,White,,M,Murder,Hanging,19,5,1827,MO
KING JAMES,Black,26,M,Murder,Electrocution,9,6,1922,NE
KING JAMES,Black,19,M,Murder,Hanging,7,6,1907,VA
KING JIM,Black,,M,Murder,Hanging,2,12,1898,TX
KING JOHN,Black,,M,Murder,Hanging,27,6,1907,MO
KING JOHN,White,21,M,Robbery - Murder,Electrocution,8,3,1951,NY
KING JOSEPH,Black,,M,Murder,Hanging,20,10,1882,GA
KING LEON RUTHERFORD,Black,44,M,Murder,Injection,22,3,1989,TX
KING MATTHEW,White,,M,Piracy,Hanging,8,11,1718,SC
KING MIKE,unknown,,M,Robbery - Murder,Hanging,17,5,1895,TN
KING MORTIMER,White,25,M,Robbery - Murder,Electrocution,5,12,1924,SC
KING PETER JR,White,,M,Murder,Hanging,28,5,1880,OH
KING REUBEN,Black,20,M,Robbery - Murder,Hanging,28,9,1883,VA
KING ROGERS,Black,20,M,Robbery - Murder,Electrocution,22,3,1942,TX
KING ROSS,unknown,29,M,Attempted Rape,Electrocution,16,10,1933,IL
KING SIDNEY,Black,23,M,Murder,Hanging,31,7,1903,AL
KING THOMAS,White,,M,Murder,Hanging,23,6,1865,CA
KING THOMAS,White,37,M,Murder,Hanging,6,6,1890,MT
KING WAYMAN,Black,38,M,Murder,Hanging,9,3,1900,FL
KING WILL,Black,,M,Murder,Hanging,14,3,1914,AR
KING WILL,Black,,M,Murder,Hanging,25,10,1901,TX
KING WILLIAM,White,,M,Murder,Hanging,28,6,1867,KY
KINGSLEY JAMES,White,25,M,Murder,Hanging,30,10,1931,OR
KINGSTON LEE,Black,,M,Murder,Hanging,31,8,1906,MS
KINLOCH JAMES,Black,20,M,Robbery - Murder,Electrocution,27,4,1934,SC
KINNAMON RAYMOND,White,53,M,Robbery - Murder,Injection,11,12,1994,TX
KINNEY FRANK,White,55,M,Murder,Electrocution,12,12,1913,OH
KINNON PATRICK,White,,M,Murder - Burglary,Hanging,,,1787,NJ
KINNON TOM,Black,,M,Rape,Hanging,13,1,1912,TN
KINSAULS ARCHIE,White,35,M,Murder,Hanging,28,9,1900,NC
KINTPUASH,Native Amer.,,M,Murder,Hanging,3,10,1873,OR
KINYON JOHN,Black,75,M,Rape,Gas,21,8,1936,NC
KIPPIE THOMAS,White,42,M,Murder,Hanging,14,7,1897,CT
KIRBY ARCHIBALD,White,,M,Murder,Hanging,10,2,1843,TN
KIRBY ED,Black,,M,Murder,Electrocution,10,10,1924,TX
KIRBY ELVIE,White,,M,Murder,Hanging,7,7,1922,OR
KIRBY JAMES,unknown,,M,Murder,Hanging,2,8,1901,FL
KIRBY ROBERT,White,,M,unknown,Hanging,,7,1890,CA
KIRBY S. J.,White,,M,Robbery - Murder,Electrocution,16,6,1922,SC
KIRBY WILL,Black,,M,Murder,Hanging,5,1,1901,MS
KIRBY WILLIAM,White,31,M,Murder,Hanging,15,6,1860,AL
KIRK GREENE,Black,39,M,Murder,Hanging,13,7,1928,MS
KIRK SARAH,White,,F,Murder,Hanging,,,1787,DE
KIRK WILEY,Black,18,M,Rape,Hanging,31,5,1901,MD
KIRKENDALL HARRY,Black,33,M,Robbery - Murder,Electrocution,1,8,1955,TN
KIRKHAM BARTON,White,22,M,Robbery - Murder,Hanging,7,6,1958,UT
KIRKLAND ROOSEVELT,Black,,M,Murder,Electrocution,30,10,1928,FL
KIRKSEY ROY,Black,,M,Murder,Gas,27,6,1947,NC
KIRVES BRUNO,White,47,M,Murder,Electrocution,17,8,1899,OH
KISER MILTON,Black,,M,Murder,Hanging,7,1,1911,SC
KITCHENS ED,Black,28,M,Murder,Hanging,17,10,1913,GA
KITCHENS ROBERT,Black,16,M,Murder,Hanging,2,6,1916,GA
KITCHENS WILLIAM JOSEPH,White,37,M,Kidnapping - Murder - Robbery,Injection,9,5,2000,TX
KITE GEORGE,unknown,,M,Housebreaking - Burglary,Hanging,,,1723,NJ
KITT (COUCH),Black,,M,Housebreaking - Burglary ,Hanging,19,9,1806,VA
KITT (NORTHINGTON),Black,,M,Murder,Hanging,22,1,1779,VA
KITTO (GOUVERNEUR),White,,M,Slave Revolt,Hanging,18,4,1712,NY
KITTRELLS IRMEL,Black,26,M,Murder,Electrocution,25,6,1934,OH
KITTS JAMES,Black,,M,Murder,Hanging,25,7,1902,AR
KITTS JAMES,Black,,M,Murder,Hanging,25,7,1902,AR
KITTY (BAKER),Black,,F,Murder,Hanging,2,3,1821,MD
KIVIATKOWSKI JOSEPH,White,30,M,Murder,Electrocution,4,1,1913,NJ
KLATT EMIL,White,35,M,Murder,Electrocution,29,1,1926,NY
KLAUS THOMAS,Black,30,M,Murder,Hanging,30,9,1898,AL
KLAWETCH ROCCO,White,46,M,Robbery - Murder,Electrocution,15,11,1912,OH
KLETKE MAX,White,25,M,Murder,Electrocution,6,1,1951,OK
KLINEDINST CHARLES,White,,M,Rape,Electrocution,19,3,1954,TX
KLOKOMOS,Native Amer.,,M,Murder,Hanging,2,6,1850,OR
KLOO NI WO HI TY,Native Amer.,,M,Murder,Hanging,,10,1845,AR
KLOSS FRANK,unknown,27,M,Murder,Hanging,23,4,1897,CA
KNAPP ALFRED,White,41,M,Murder,Electrocution,19,9,1904,OH
KNAPP ELIZABETH,White,,F,Witchcraft,Hanging,,,1653,CT
KNAPP HOMER,White,38,M,Murder,Electrocution,18,4,1947,GA
KNAPP JOHN,White,20,M,Murder,Hanging,28,9,1830,MA
KNAPP JOSEPH JR,White,,M,Murder,Hanging,31,12,1830,MA
KNAPP STANLEY,White,21,M,Robbery - Murder,Hanging,5,8,1938,WA
KNICKERBOCKER HIRAM,White,,M,Robbery - Murder,Hanging,30,1,1852,NY
KNIGHT DAVID,White,31,M,Murder,Gas,3,9,1937,AZ
KNIGHT FRANK,Black,26,M,Rape,Electrocution,25,11,1938,GA
KNIGHT GEORGE,Black,26,M,Robbery - Murder,Electrocution,16,11,1944,NY
KNIGHT GEORGE,Black,26,M,Murder - Rape - Robbery,Electrocution,17,1,1922,NJ
KNIGHT HENRY,Black,,M,Murder,Hanging,18,5,1883,GA
KNIGHT JAMES,White,17,M,Robbery - Murder,Hanging,26,1,1866,TN
KNIGHT JEFFERSON,Black,,M,Murder,Hanging,21,1,1898,AL
KNIGHT THOMAS,unknown,,M,Robbery,Hanging,,,1790,NY
KNIGHT WILLIAM,unknown,,M,Murder,Hanging,19,5,1892,MS
KNIGHT WILLIAM,Black,,M,Murder,Electrocution,26,9,1921,PA
KNIGHTON EARNEST JR,Black,38,M,Robbery - Murder,Electrocution,30,10,1984,LA
KNOTT WILSON,White,33,M,Rape,Hanging,10,1,1941,MD
KNOWLES JOHN,Black,26,M,Murder,Hanging,12,8,1949,MD
KNOWLTON FREDERICK JR,White,37,M,Murder,Electrocution,14,5,1929,MA
KNOX CLARK,Black,26,M,Murder,Hanging,15,4,1944,KS
KNOX ERNEST,Black,,M,Rape - Murder,Hanging,25,10,1912,GA
KNOX JAMES,White,50,M,Murder,Injection,18,9,2001,TX
KOBERSKI EDWARD,White,22,M,Murder,Electrocution,6,3,1947,NY
KOBLE JOSEPH,White,,M,Murder,Hanging,6,10,1879,MT
KOBLER JACOB,White,,M,Murder,Hanging,29,6,1909,PA
KOENIG ADOLPH,White,23,M,Murder,Electrocution,20,2,1905,NY
KOEPING ALBERT,White,22,M,Murder,Electrocution,13,6,1904,NY
KOESTER FRED,White,,M,Murder,Hanging,21,1,1881,IL
KOKORALEIS ANDREW,White,44,M,Murder,Injection,17,3,1999,IL
KOLEZ DAN,White,53,M,Murder,Gas,12,5,1944,CA
KOMPOVIC ALEXANDER,White,62,M,Murder,Electrocution,4,11,1912,NJ
KOON EVERETT,White,29,M,Murder - Burglary,Electrocution,15,2,1929,OH
KOONS RUSSELL,White,23,M,Murder,Electrocution,2,4,1947,OH
KORCZYKOWSKI FRANK,White,26,M,Murder,Electrocution,21,10,1936,IL
KORNAHRENS FRED,White,47,M,Murder,Injection,19,7,1996,SC
KOSH JOSEPH,White,27,M,Murder,Electrocution,1,2,1932,PA
KOSMOWSKI MICHAEL,White,36,M,Murder,Electrocution,20,1,1927,NY
KOTOVSKY JOSEPH W.,White,23,M,Murder,Hanging,6,1,1882,MO
KOTOWICZ STEVE,White,23,M,Robbery - Murder,Electrocution,19,5,1937,OH
KOTUR NIKOLO,White,,M,Murder,Electrocution,1,10,1917,PA
KOVAL JOHN,White,32,M,Murder,Electrocution,16,10,1925,IN
KOVALEV IVAN,White,29,M,Robbery - Murder,Hanging,21,2,1896,CA
KOVOVIC MILOVER,White,,M,Robbery - Murder,Hanging,8,9,1904,PA
KOWALSKI FRANK,White,25,M,Robbery - Murder,Electrocution,2,1,1930,NY
KOZIER JOHN,White,33,M,Robbery - Murder,Electrocution,30,9,1935,PA
KRAKUS PETER,White,25,M,Murder,Hanging,14,5,1915,DE
KRAMER JOHN,White,64,M,Murder,Gas,28,8,1942,NV
KRATHOFSKI DOMINIQUE,White,29,M,Murder,Hanging,30,12,1898,MA
KRAUSE ALVIN,unknown,29,M,Robbery - Murder,Electrocution,15,9,1944,IL
KRAUSE FRANK,White,,M,Murder,Hanging,23,5,1900,PA
KREBS CATHERINE,White,,F,Murder,Hanging,19,12,1767,PA
KRELENBARGH JACOBUS,White,,M,Horse Stealing,Hanging,30,5,1788,NY
KREUTZER PAUL W.,White,30,M,Kidnapping - Murder - Robbery,Injection,10,4,2002,MO
KRIEGLER HENRY,White,,M,Murder,Hanging,1,3,1861,MN
KRIEL WILLIAM,White,,M,Murder,Hanging,21,1,1870,KY
KRIESBERG DANIEL,White,29,M,Murder,Electrocution,7,6,1934,NY
KRIST FRED,White,31,M,Murder,Electrocution,20,11,1901,NY
KRISTAN MARTIN,White,40,M,Murder,Electrocution,20,3,1916,PA
KRISTY JOE,White,27,M,Prison Break and Kidnapping,Hanging,22,5,1936,CA
KROMPHOLD KOSTA,White,23,M,Murder,Hanging,1,9,1916,CA
KROPOWITZ CHARLES,White,22,M,Robbery - Murder,Electrocution,29,5,1936,NY
KRULL GEORGE,White,34,M,Rape,Electrocution,21,8,1957,GA
KRULL MICHAEL,White,32,M,Rape,Electrocution,21,8,1957,GA
KUBAL LAWRENCE,White,37,M,Murder - Rape - Robbery,Electrocution,23,3,1922,NY
KUBASZEWSKI ADOLPH,White,30,M,Murder,Electrocution,26,1,1915,NJ
KUDZINKOWSKI PETER,White,25,M,Murder,Electrocution,20,12,1929,NJ
KUELSEN GUENTHER,White,,M,Murder,Hanging,25,8,1945,KS
KUGADT CHARLES,White,37,M,Murder,Hanging,20,10,1898,TX
KUHLMAN WILLIAM,White,28,M,Robbery - Murder,Electrocution,10,6,1937,IN
KUHN JACOB,White,24,M,Robbery - Murder,Electrocution,18,6,1912,NY
KUHNS JOSEPH,White,,M,Murder,Hanging,7,3,1862,MD
KULKA JOHN,White,24,M,Murder,Electrocution,15,2,1940,NY
KUMACHINSKY ANDREACY,White,52,M,Murder,Electrocution,8,11,1933,NJ
KUMROW CHARLES,White,20,M,Robbery - Murder,Electrocution,19,12,1916,NY
KUPKOSKY WILLIAM,White,31,M,Robbery - Murder,Electrocution,2,12,1941,NJ
